climb_slug,climb_name,country,region,side,category,length_km,elevation_gain_m,avg_grade_pct,max_grade_pct,summit_elevation_m,summit_lat,summit_lon,start_lat,start_lon,wikidata_id,cycletrip_url
notschrei,Notschrei,FR,,from Todtnau (Kernstadt),2,7.5,474,6.3,12.5,1120,47.87626,7.90965,47.8267,7.94199,Q2002510,https://cycletrip.pro/climbs/notschrei
col-du-coq,Col du Coq,FR,French Alps,from Plateau-des-Petites-Roches,1,5.7,496,8.7,24.9,1434,45.30246,5.83677,45.28845,5.84969,Q2982257,https://cycletrip.pro/climbs/col-du-coq
col-du-coq,Col du Coq,FR,French Alps,from Saint-Pierre-de-Chartreuse,1,10.9,616,5.7,16.0,1434,45.30246,5.83677,45.33226,5.8073,Q2982257,https://cycletrip.pro/climbs/col-du-coq
monte-maddalena,Monte Maddalena,IT,Lake Garda,from Brescia,1,11.2,689,6.2,10.7,870,45.54941,10.28586,45.53912,10.23175,Q3861712,https://cycletrip.pro/climbs/monte-maddalena
passo-dell-abetone,Passo dell'Abetone,IT,Tuscany,from Montalecchio,2,6.2,387,6.2,13.5,1388,44.14564,10.66496,44.17628,10.65391,Q1245920,https://cycletrip.pro/climbs/passo-dell-abetone
passo-dell-abetone,Passo dell'Abetone,IT,Tuscany,from San Cassiano,1,31.4,1148,3.7,13.8,1388,44.14564,10.66496,44.03484,10.64743,Q1245920,https://cycletrip.pro/climbs/passo-dell-abetone
passo-dell-abetone,Passo dell'Abetone,IT,Tuscany,from Sant'Andreapelago,2,11.2,605,5.4,11.9,1388,44.14564,10.66496,44.20069,10.61705,Q1245920,https://cycletrip.pro/climbs/passo-dell-abetone
puerto-de-somiedo,Puerto de Somiedo,ES,Asturias,from Cabrillanes,4,8.5,225,2.7,6.3,1485,43.03035,-6.23124,42.96491,-6.20884,Q6092415,https://cycletrip.pro/climbs/puerto-de-somiedo
puerto-de-somiedo,Puerto de Somiedo,ES,Asturias,from La Ferreiría d'Augüera,1,33.1,1187,3.6,15.2,1485,43.03035,-6.23124,43.22785,-6.23753,Q6092415,https://cycletrip.pro/climbs/puerto-de-somiedo
col-du-garavel,Col du Garavel,FR,Pyrenees,from Axat,1,14.7,800,5.4,13.0,1256,42.73718,2.15241,42.77826,2.21869,Q2982268,https://cycletrip.pro/climbs/col-du-garavel
col-du-garavel,Col du Garavel,FR,Pyrenees,from Escouloubre,3,7.5,296,4.0,8.4,1256,42.73718,2.15241,42.71644,2.12919,Q2982268,https://cycletrip.pro/climbs/col-du-garavel
colle-del-sestriere,Colle del Sestriere,IT,Piedmont,from Cesana Torinese,1,11.5,697,6.1,13.3,2035,44.95909,6.88254,44.9531,6.79374,Q2685264,https://cycletrip.pro/climbs/colle-del-sestriere
punta-veleno,Punta Veleno,IT,Lake Garda,from Castion Veronese,1,20.2,922,4.6,13.1,,45.69465,10.7927,45.5869,10.74819,,https://cycletrip.pro/climbs/punta-veleno
col-des-limouches,Col des Limouches,FR,,from Beaufort-sur-Gervanne,2,18.8,702,3.7,9.4,1086,44.8868,5.15851,44.78082,5.14334,Q2982218,https://cycletrip.pro/climbs/col-des-limouches
col-des-limouches,Col des Limouches,FR,,from Chabeuil,1,16.4,837,5.1,11.9,1086,44.8868,5.15851,44.91145,5.04657,Q2982218,https://cycletrip.pro/climbs/col-des-limouches
col-de-nadieu,Col de Nadieu,FR,Pyrenees,from Axat,1,9.5,635,6.7,13.1,1055,42.80441,2.17347,42.80383,2.23089,Q109018711,https://cycletrip.pro/climbs/col-de-nadieu
col-des-pr-s,Col des Prés,FR,French Alps,from Le Châtelard,3,14.2,469,3.3,11.5,1134,45.59657,6.06012,45.67474,6.13689,Q2982233,https://cycletrip.pro/climbs/col-des-pr-s
col-des-pr-s,Col des Prés,FR,French Alps,from Thoiry,1,8.7,611,7.0,11.7,1134,45.59657,6.06012,45.59022,6.02199,Q2982233,https://cycletrip.pro/climbs/col-des-pr-s
passo-dei-casoni,Passo dei Casoni,IT,Liguria,from Bocchignola,1,8.7,610,7.0,14.5,992,44.27992,9.80875,44.2597,9.78252,Q63526477,https://cycletrip.pro/climbs/passo-dei-casoni
passo-delle-tre-strade,Passo delle Tre Strade,IT,Lombardy,from Bobbio,1,16.3,839,5.1,12.1,1101,44.80199,9.31327,44.78039,9.40075,Q3897418,https://cycletrip.pro/climbs/passo-delle-tre-strade
passo-delle-tre-strade,Passo delle Tre Strade,IT,Lombardy,from Menconico,2,4.1,353,8.6,14.0,1101,44.80199,9.31327,44.79958,9.28208,Q3897418,https://cycletrip.pro/climbs/passo-delle-tre-strade
passo-delle-tre-strade,Passo delle Tre Strade,IT,Lombardy,from Sagliano Crenna,1,14.4,698,4.8,14.0,1101,44.80199,9.31327,44.82399,9.19011,Q3897418,https://cycletrip.pro/climbs/passo-delle-tre-strade
col-de-vence,Col de Vence,FR,French Alps,from Vence,1,9.7,638,6.6,11.0,962,43.76062,7.07512,43.72457,7.10717,Q2982133,https://cycletrip.pro/climbs/col-de-vence
colle-di-zambla,Colle di Zambla,IT,Lombardy,from Ambria,1,23.0,931,4.1,12.9,1264,45.8871,9.79774,45.80788,9.68071,Q3682816,https://cycletrip.pro/climbs/colle-di-zambla
colle-di-zambla,Colle di Zambla,IT,Lombardy,from Ponte Nossa,1,16.1,813,5.1,13.7,1264,45.8871,9.79774,45.85825,9.87915,Q3682816,https://cycletrip.pro/climbs/colle-di-zambla
les-deux-alpes,Les Deux Alpes,FR,French Alps,from Mont-de-Lans,1,9.6,635,6.6,13.5,,45.00999,6.12376,45.04506,6.13656,,https://cycletrip.pro/climbs/les-deux-alpes
col-du-ballon-d-alsace,Col du Ballon d'Alsace,FR,Vosges,from Lepuix,2,14.3,668,4.7,10.6,1165,47.82087,6.83691,47.75954,6.82012,Q1334057,https://cycletrip.pro/climbs/col-du-ballon-d-alsace
col-du-ballon-d-alsace,Col du Ballon d'Alsace,FR,Vosges,from Saint-Maurice-sur-Moselle,1,9.3,624,6.7,11.2,1165,47.82087,6.83691,47.85483,6.81892,Q1334057,https://cycletrip.pro/climbs/col-du-ballon-d-alsace
col-de-bassachaux,Col de Bassachaux,FR,French Alps,from Châtel,1,10.4,659,6.3,12.4,1778,46.22252,6.77222,46.25629,6.82527,Q2982007,https://cycletrip.pro/climbs/col-de-bassachaux
col-du-grand-ballon,Col du Grand Ballon,FR,Vosges,from Goldbach-Altenbach,1,6.4,509,8.0,11.2,1343,47.90368,7.10326,47.87627,7.12665,Q1397720,https://cycletrip.pro/climbs/col-du-grand-ballon
col-du-grand-ballon,Col du Grand Ballon,FR,Vosges,from Oderen,4,12.8,164,1.3,8.6,1343,47.90368,7.10326,47.9571,7.00463,Q1397720,https://cycletrip.pro/climbs/col-du-grand-ballon
torri-di-fraele,Torri di Fraele,IT,Lombardy,from Premadio,1,8.6,594,6.9,11.9,,46.50184,10.30995,46.48556,10.34165,,https://cycletrip.pro/climbs/torri-di-fraele
col-de-larche-colle-della-maddalena,Col de Larche / Colle della Maddalena,IT,Piedmont,from Jausiers,2,24.0,778,3.2,9.8,1991,44.42183,6.89843,44.4169,6.72902,Q1107381,https://cycletrip.pro/climbs/col-de-larche-colle-della-maddalena
col-de-larche-colle-della-maddalena,Col de Larche / Colle della Maddalena,IT,Piedmont,from Vinadio,1,29.9,1091,3.7,29.3,1991,44.42183,6.89843,44.30301,7.15115,Q1107381,https://cycletrip.pro/climbs/col-de-larche-colle-della-maddalena
col-de-la-perche,Col de la Perche,FR,Pyrenees,from Bourg-Madame,3,18.0,438,2.4,6.9,1579,42.49647,2.09234,42.43373,1.94403,Q3682487,https://cycletrip.pro/climbs/col-de-la-perche
col-de-la-perche,Col de la Perche,FR,Pyrenees,from Corneilla-de-Conflent,1,31.5,1126,3.6,12.5,1579,42.49647,2.09234,42.58519,2.36344,Q3682487,https://cycletrip.pro/climbs/col-de-la-perche
col-de-la-perche,Col de la Perche,FR,Pyrenees,from Saillagouse,3,10.4,275,2.6,9.8,1579,42.49647,2.09234,42.45777,2.0401,Q3682487,https://cycletrip.pro/climbs/col-de-la-perche
planche-des-belles-filles,Planche des Belles Filles,FR,Vosges,from Plancher-les-Mines,1,4.6,432,9.4,14.4,1148,47.7672,6.77423,47.77261,6.75138,Q2098121,https://cycletrip.pro/climbs/planche-des-belles-filles
col-de-gleize,Col de Gleize,FR,French Alps,from Gap,1,4.8,442,9.2,12.7,1691,44.62261,6.04796,44.61719,6.08168,Q2982057,https://cycletrip.pro/climbs/col-de-gleize
cerler,Cerler,ES,Southern Pyrenees,from Benasque,1,12.0,696,5.8,13.2,1908,42.56244,0.56884,42.61788,0.53601,,https://cycletrip.pro/climbs/cerler
puerto-del-leon,Puerto del León,ES,Andalusia,from Málaga,1,16.8,826,4.9,13.1,,36.81716,-4.36029,36.73633,-4.41575,,https://cycletrip.pro/climbs/puerto-del-leon
passo-santa-caterina,Passo Santa Caterina,IT,Veneto,from San Pietro Mussolino,1,8.3,542,6.5,12.9,796,45.6171,11.26127,45.58684,11.2556,Q3897342,https://cycletrip.pro/climbs/passo-santa-caterina
passo-santa-caterina,Passo Santa Caterina,IT,Veneto,from Valdagno,1,6.8,521,7.7,12.8,796,45.6171,11.26127,45.64089,11.29266,Q3897342,https://cycletrip.pro/climbs/passo-santa-caterina
boquete-de-zafarraya,Boquete de Zafarraya,ES,Andalusia,from Los Martínez,1,12.8,722,5.6,10.2,,36.95261,-4.12329,36.87613,-4.15226,,https://cycletrip.pro/climbs/boquete-de-zafarraya
portella-mandrazzi,Portella Mandrazzi,IT,Sicily,from Terme Vigliatore,1,30.9,1109,3.6,12.1,1129,37.97578,15.13801,38.12881,15.14435,Q3909030,https://cycletrip.pro/climbs/portella-mandrazzi
portella-mandrazzi,Portella Mandrazzi,IT,Sicily,from Trappitello,1,33.3,1058,3.2,11.2,1129,37.97578,15.13801,37.84548,15.22817,Q3909030,https://cycletrip.pro/climbs/portella-mandrazzi
passo-predaia,Passo Predaia,IT,Dolomites,from Dermulo,1,11.5,680,5.9,13.5,1250,46.32653,11.14073,46.34274,11.06312,Q3897336,https://cycletrip.pro/climbs/passo-predaia
passo-predaia,Passo Predaia,IT,Dolomites,from Taio,1,13.2,726,5.5,14.3,1250,46.32653,11.14073,46.32492,11.06509,Q3897336,https://cycletrip.pro/climbs/passo-predaia
ju-de-frara-gr-dner-joch-passo-gardena,Ju de Frara - Grödner Joch - Passo Gardena,IT,Dolomites,from Calfosch - Kolfuschg - Colfosco,1,8.9,598,6.7,11.9,2121,46.54982,11.80839,46.55175,11.8714,Q1416427,https://cycletrip.pro/climbs/ju-de-frara-gr-dner-joch-passo-gardena
ju-de-frara-gr-dner-joch-passo-gardena,Ju de Frara - Grödner Joch - Passo Gardena,IT,Dolomites,from Sëlva - Wolkenstein - Selva di Val Gardena,3,5.6,241,4.3,11.6,2121,46.54982,11.80839,46.53329,11.77767,Q1416427,https://cycletrip.pro/climbs/ju-de-frara-gr-dner-joch-passo-gardena
col-du-berthiand,Col du Berthiand,FR,Jura,from Mornay,3,4.8,308,6.4,10.1,780,46.17291,5.49449,46.18735,5.52377,Q2982244,https://cycletrip.pro/climbs/col-du-berthiand
col-du-berthiand,Col du Berthiand,FR,Jura,from Serrières-sur-Ain,1,6.4,507,7.9,11.0,780,46.17291,5.49449,46.1505,5.44775,Q2982244,https://cycletrip.pro/climbs/col-du-berthiand
rocacorba,Rocacorba,ES,Girona,from Pujarnol,1,6.9,527,7.6,14.4,985,42.07261,2.6861,42.1029,2.70809,,https://cycletrip.pro/climbs/rocacorba
puerto-del-sol,Puerto del Sol,ES,Andalusia,from Alcaucín,1,18.0,837,4.7,10.6,,36.97001,-4.21908,36.88934,-4.1466,,https://cycletrip.pro/climbs/puerto-del-sol
puerto-del-sol,Puerto del Sol,ES,Andalusia,from Alfarnate,3,4.4,182,4.2,7.8,,36.97001,-4.21908,36.995,-4.24452,,https://cycletrip.pro/climbs/puerto-del-sol
col-de-la-liguiere,Col de la Liguière,FR,Provence,from Saint-Saturnin-lès-Apt,1,13.6,733,5.4,9.7,998,43.99353,5.38932,43.9155,5.38509,,https://cycletrip.pro/climbs/col-de-la-liguiere
col-de-la-liguiere,Col de la Liguière,FR,Provence,from Sault,3,11.0,280,2.6,6.9,998,43.99353,5.38932,44.0804,5.40197,,https://cycletrip.pro/climbs/col-de-la-liguiere
col-de-marie-blanque,Col de Marie-Blanque,FR,Pyrenees,from Bielle,2,11.6,600,5.2,14.9,1035,43.07047,-0.50751,43.06059,-0.42668,Q1107371,https://cycletrip.pro/climbs/col-de-marie-blanque
col-de-marie-blanque,Col de Marie-Blanque,FR,Pyrenees,from Lurbe-Saint-Christau,1,14.6,753,5.2,18.0,1035,43.07047,-0.50751,43.11892,-0.60329,Q1107371,https://cycletrip.pro/climbs/col-de-marie-blanque
puerto-de-los-tornos,Puerto de Los Tornos,ES,Cantabria,from Medina de Pomar,4,24.5,323,1.3,5.4,920,43.15145,-3.44187,42.94909,-3.48267,Q8558909,https://cycletrip.pro/climbs/puerto-de-los-tornos
puerto-de-los-tornos,Puerto de Los Tornos,ES,Cantabria,from Ramales de la Victoria,1,18.6,847,4.6,11.9,920,43.15145,-3.44187,43.26108,-3.46615,Q8558909,https://cycletrip.pro/climbs/puerto-de-los-tornos
passo-dei-ramari,Passo dei Ramari,IT,Lombardy,from Bobbio,1,9.6,611,6.4,16.7,1085,44.74543,9.31323,44.75977,9.36985,Q3747338,https://cycletrip.pro/climbs/passo-dei-ramari
passo-rest-pas-di-rest,Passo Rest / Pas di Rest,IT,Friuli,from Ampezzo / Dimpeç,1,8.0,562,7.0,16.4,1052,46.35593,12.78278,46.37694,12.78289,Q1436694,https://cycletrip.pro/climbs/passo-rest-pas-di-rest
passo-rest-pas-di-rest,Passo Rest / Pas di Rest,IT,Friuli,from Tramonti di Sotto / Tramonç Disot - Vildisot,2,19.1,764,4.0,14.3,1052,46.35593,12.78278,46.261,12.76382,Q1436694,https://cycletrip.pro/climbs/passo-rest-pas-di-rest
foce-di-rastello,Foce di Rastello,IT,Tuscany,from Coloretta,2,6.1,371,6.1,11.2,1047,44.3287,9.73343,44.34155,9.76081,Q3746951,https://cycletrip.pro/climbs/foce-di-rastello
foce-di-rastello,Foce di Rastello,IT,Tuscany,from Zignago,1,8.7,584,6.7,13.3,1047,44.3287,9.73343,44.30614,9.73846,Q3746951,https://cycletrip.pro/climbs/foce-di-rastello
valico-di-san-fermo,Valico di San Fermo,IT,Piedmont,from Cabella Ligure,2,9.1,533,5.9,12.0,1129,44.6106,9.10352,44.65679,9.11667,Q4007966,https://cycletrip.pro/climbs/valico-di-san-fermo
valico-di-san-fermo,Valico di San Fermo,IT,Piedmont,from Isola del Cantone,1,16.2,787,4.9,13.4,1129,44.6106,9.10352,44.62412,8.99185,Q4007966,https://cycletrip.pro/climbs/valico-di-san-fermo
collformic,Collformic,FR,,from Sant Esteve de Palautordera,1,20.8,900,4.3,12.2,1142,41.80097,2.34765,41.70541,2.43299,Q11914714,https://cycletrip.pro/climbs/collformic
collformic,Collformic,FR,,from Seva,2,9.3,468,5.0,12.0,1142,41.80097,2.34765,41.83653,2.28155,Q11914714,https://cycletrip.pro/climbs/collformic
col-saint-georges,Col Saint-Georges,FR,Corsica,from Ornasca,1,14.2,738,5.2,10.4,757,41.87969,8.93319,41.91249,8.84112,Q30739653,https://cycletrip.pro/climbs/col-saint-georges
col-saint-georges,Col Saint-Georges,FR,Corsica,from Zigliara,2,14.0,601,4.3,9.3,757,41.87969,8.93319,41.81182,8.95858,Q30739653,https://cycletrip.pro/climbs/col-saint-georges
puerto-de-navafr-a,Puerto de Navafría,ES,Sierra de Guadarrama,from Alameda del Valle,1,11.4,666,5.8,11.2,1774,40.98664,-3.81406,40.94995,-3.79316,Q3925447,https://cycletrip.pro/climbs/puerto-de-navafr-a
puerto-de-navafr-a,Puerto de Navafría,ES,Sierra de Guadarrama,from Aldealengua de Pedraza,2,11.5,586,5.1,10.5,1774,40.98664,-3.81406,41.06895,-3.8147,Q3925447,https://cycletrip.pro/climbs/puerto-de-navafr-a
coll-de-port,Coll de Port,ES,Southern Pyrenees,from la Coma,1,14.1,732,5.2,10.8,1665,42.20996,1.55151,42.15599,1.59524,Q11914514,https://cycletrip.pro/climbs/coll-de-port
coll-de-port,Coll de Port,ES,Southern Pyrenees,from Tuixent,2,12.6,611,4.9,10.1,1665,42.20996,1.55151,42.23921,1.53846,Q11914514,https://cycletrip.pro/climbs/coll-de-port
puerto-el-purche,Puerto El Purche,ES,Andalusia,from Cenes de la Vega,1,11.3,656,5.8,12.6,1376,37.14035,-3.47322,37.15681,-3.54757,,https://cycletrip.pro/climbs/puerto-el-purche
col-de-finiels,Col de Finiels,FR,Massif Central,from Frutgères,1,10.9,647,5.9,10.4,1541,44.4241,3.76853,44.3638,3.74532,Q2982049,https://cycletrip.pro/climbs/col-de-finiels
col-de-finiels,Col de Finiels,FR,Massif Central,from La Pouncho,3,11.1,470,4.2,10.0,1541,44.4241,3.76853,44.4903,3.74,Q2982049,https://cycletrip.pro/climbs/col-de-finiels
colle-d-esischie,Colle d'Esischie,IT,Piedmont,from Marmora,1,6.9,507,7.4,12.7,2370,44.39668,7.12388,44.41733,7.10458,Q3682753,https://cycletrip.pro/climbs/colle-d-esischie
colle-san-bernardo,Colle San Bernardo,IT,Piedmont,from Garessio,2,6.8,373,5.5,10.6,957,44.1773,8.04738,44.20571,8.02115,Q3682746,https://cycletrip.pro/climbs/colle-san-bernardo
colle-san-bernardo,Colle San Bernardo,IT,Piedmont,from Zuccarello,1,19.5,850,4.4,14.5,957,44.1773,8.04738,44.10284,8.12384,Q3682746,https://cycletrip.pro/climbs/colle-san-bernardo
portillo-de-la-s-a,Portillo de la Sía,ES,Cantabria,from Cañedo,1,8.4,558,6.7,11.6,1200,43.15289,-3.57311,43.19199,-3.58396,Q6083181,https://cycletrip.pro/climbs/portillo-de-la-s-a
portillo-de-la-s-a,Portillo de la Sía,ES,Cantabria,from Las Machorras,2,7.4,413,5.6,11.0,1200,43.15289,-3.57311,43.11802,-3.58474,Q6083181,https://cycletrip.pro/climbs/portillo-de-la-s-a
passo-del-biscia,Passo del Biscia,IT,Liguria,from Conscenti,1,18.6,835,4.5,11.7,885,44.3655,9.49007,44.34635,9.39104,Q178615,https://cycletrip.pro/climbs/passo-del-biscia
passo-del-biscia,Passo del Biscia,IT,Liguria,from Varese Ligure,3,16.5,542,3.3,12.1,885,44.3655,9.49007,44.37427,9.5939,Q178615,https://cycletrip.pro/climbs/passo-del-biscia
colle-braida,Colle Braida,IT,Piedmont,from Avigliana,1,10.8,637,5.9,14.3,1006,45.08325,7.33377,45.05955,7.38682,Q3682727,https://cycletrip.pro/climbs/colle-braida
colle-braida,Colle Braida,IT,Piedmont,from Giaveno,2,7.9,496,6.3,11.8,1006,45.08325,7.33377,45.04628,7.35434,Q3682727,https://cycletrip.pro/climbs/colle-braida
colle-braida,Colle Braida,IT,Piedmont,from Sant'Antonino di Susa,2,11.9,623,5.2,17.1,1006,45.08325,7.33377,45.10641,7.27233,Q3682727,https://cycletrip.pro/climbs/colle-braida
col-de-bonnecombe,Col de Bonnecombe,FR,Massif Central,from Saint-Germain-du-Teil,1,17.0,797,4.7,9.8,1340,44.55939,3.12594,44.45844,3.19683,Q2982015,https://cycletrip.pro/climbs/col-de-bonnecombe
passo-della-presolana,Passo della Presolana,IT,Lombardy,from Colere,1,8.1,552,6.8,16.5,1297,45.92921,10.09902,45.97415,10.10458,Q2920550,https://cycletrip.pro/climbs/passo-della-presolana
passo-della-presolana,Passo della Presolana,IT,Lombardy,from San Lorenzo di Rovetta,1,12.2,670,5.5,14.1,1297,45.92921,10.09902,45.88503,9.98142,Q2920550,https://cycletrip.pro/climbs/passo-della-presolana
port-de-tudons,Port de Tudons,ES,Costa Blanca,from Benasau,3,8.1,318,3.9,10.6,1024,38.65026,-0.32481,38.68824,-0.34033,,https://cycletrip.pro/climbs/port-de-tudons
port-de-tudons,Port de Tudons,ES,Costa Blanca,from la Vila Joiosa / Villajoyosa,1,24.6,958,3.9,10.4,1024,38.65026,-0.32481,38.52599,-0.24133,,https://cycletrip.pro/climbs/port-de-tudons
port-de-tudons,Port de Tudons,ES,Costa Blanca,from Penàguila,3,8.9,335,3.8,9.1,1024,38.65026,-0.32481,38.68035,-0.36755,,https://cycletrip.pro/climbs/port-de-tudons
collada-de-brenes,Collada de Brenes,ES,Asturias,from Arenas de Iguña,2,12.4,530,4.3,11.5,757,43.20702,-4.14174,43.19555,-4.05947,,https://cycletrip.pro/climbs/collada-de-brenes
collada-de-brenes,Collada de Brenes,ES,Asturias,from Villayuso,1,7.0,514,7.3,16.5,757,43.20702,-4.14174,43.22012,-4.10916,,https://cycletrip.pro/climbs/collada-de-brenes
colle-del-quasso,Colle del Quasso,IT,Piedmont,from Calizzano,2,8.2,453,5.5,13.6,1131,44.20163,8.0678,44.23671,8.11575,Q52084496,https://cycletrip.pro/climbs/colle-del-quasso
colle-del-quasso,Colle del Quasso,IT,Piedmont,from Garessio,1,7.0,514,7.3,12.1,1131,44.20163,8.0678,44.20579,8.02273,Q52084496,https://cycletrip.pro/climbs/colle-del-quasso
forca-canapine,Forca Canapine,IT,Central Apennines,from Norcia,1,13.4,677,5.1,14.5,1543,42.7487,13.19919,42.77258,13.1443,Q3747927,https://cycletrip.pro/climbs/forca-canapine
forca-canapine,Forca Canapine,IT,Central Apennines,from Piedilama,1,23.2,931,4.0,18.8,1543,42.7487,13.19919,42.77498,13.30976,Q3747927,https://cycletrip.pro/climbs/forca-canapine
passo-del-tomarlo,Passo del Tomarlo,IT,Northern Apennines,from Farini,2,34.5,1022,3.0,11.8,1482,44.53591,9.50116,44.70787,9.56773,Q3897377,https://cycletrip.pro/climbs/passo-del-tomarlo
passo-del-tomarlo,Passo del Tomarlo,IT,Northern Apennines,from Santo Stefano d'Aveto,1,13.7,705,5.2,11.0,1482,44.53591,9.50116,44.51978,9.45063,Q3897377,https://cycletrip.pro/climbs/passo-del-tomarlo
el-colladet-de-la-comba,el Colladet de la Comba,ES,Costa Blanca,from la Vall de Gallinera,3,4.9,258,5.3,26.1,696,38.84466,-0.25226,38.81689,-0.27047,,https://cycletrip.pro/climbs/el-colladet-de-la-comba
el-colladet-de-la-comba,el Colladet de la Comba,ES,Costa Blanca,from Vilallonga / Villalonga,1,9.3,581,6.3,15.9,696,38.84466,-0.25226,38.88431,-0.2087,,https://cycletrip.pro/climbs/el-colladet-de-la-comba
col-de-l-encrenaz,Col de l'Encrenaz,FR,French Alps,from Les Gets,2,8.5,474,5.6,14.2,1433,46.17271,6.63367,46.13593,6.62462,Q24935313,https://cycletrip.pro/climbs/col-de-l-encrenaz
col-de-l-encrenaz,Col de l'Encrenaz,FR,French Alps,from Saint-Jean-d'Aulps,1,9.0,577,6.4,12.1,1433,46.17271,6.63367,46.21718,6.66732,Q24935313,https://cycletrip.pro/climbs/col-de-l-encrenaz
passo-dei-mandrioli,Passo dei Mandrioli,IT,Tuscany,from Bagno di Romagna,1,12.6,674,5.4,22.3,1173,43.79751,11.91509,43.83727,11.96136,Q3897353,https://cycletrip.pro/climbs/passo-dei-mandrioli
passo-dei-mandrioli,Passo dei Mandrioli,IT,Tuscany,from Soci,1,17.4,791,4.6,12.6,1173,43.79751,11.91509,43.72481,11.81052,Q3897353,https://cycletrip.pro/climbs/passo-dei-mandrioli
col-d-ornon,Col d'Ornon,FR,French Alps,from Le Bourg-d'Oisans,1,11.3,645,5.7,15.8,1371,45.00828,5.96744,45.07216,6.01796,Q1107543,https://cycletrip.pro/climbs/col-d-ornon
col-d-ornon,Col d'Ornon,FR,French Alps,from Saint-Laurent-en-Beaumont,2,27.3,762,2.8,9.9,1371,45.00828,5.96744,44.90107,5.81877,Q1107543,https://cycletrip.pro/climbs/col-d-ornon
passo-del-giogo,Passo del Giogo,IT,Tuscany,from Casanuova,3,11.0,452,4.1,9.8,882,44.04684,11.38806,44.113,11.38029,Q180940,https://cycletrip.pro/climbs/passo-del-giogo
passo-del-giogo,Passo del Giogo,IT,Tuscany,from Scarperia,1,11.7,651,5.6,12.5,882,44.04684,11.38806,43.98588,11.34003,Q180940,https://cycletrip.pro/climbs/passo-del-giogo
santa-ageda-mendatea,Santa Ageda mendatea,ES,Basque Country,from Albiztur,3,3.3,231,7.0,13.7,700,43.12248,-2.18358,43.12151,-2.15275,,https://cycletrip.pro/climbs/santa-ageda-mendatea
santa-ageda-mendatea,Santa Ageda mendatea,ES,Basque Country,from Azpeitia,1,8.4,551,6.6,13.8,700,43.12248,-2.18358,43.13914,-2.23492,,https://cycletrip.pro/climbs/santa-ageda-mendatea
col-de-menthi-res,Col de Menthières,FR,Jura,from Confort,1,9.2,577,6.3,14.0,1136,46.18064,5.84971,46.15034,5.82261,Q14982092,https://cycletrip.pro/climbs/col-de-menthi-res
col-de-menthi-res,Col de Menthières,FR,Jura,from Forens,3,8.3,374,4.5,10.7,1136,46.18064,5.84971,46.22077,5.88102,Q14982092,https://cycletrip.pro/climbs/col-de-menthi-res
pont-d-espagne,Pont d'Espagne,FR,Pyrenees,from Cauterets,1,9.8,598,6.1,15.7,,42.85096,-0.13951,42.90305,-0.10572,,https://cycletrip.pro/climbs/pont-d-espagne
giogo-di-toirano,Giogo di Toirano,IT,Liguria,from Borghetto Santo Spirito,1,16.5,777,4.7,14.7,801,44.16884,8.15988,44.12089,8.2192,Q17631666,https://cycletrip.pro/climbs/giogo-di-toirano
